transaction_amount,transaction_hour,account_age,user_transactions_last_24h,is_fraud
964.0533897105846,14,745,1,0
384.82250627281445,5,602,0,0
39.957016562336676,22,3036,4,0
31.924835128424185,20,3164,2,0
388.59877318692264,15,2517,4,0
160.86491152673085,14,970,1,0
24.328744231857726,7,1179,2,0
756.4574003362267,8,1843,4,0
459.0644858730088,10,2675,2,0
289.95552720068184,1,2255,2,0
900.1830998334642,12,3062,4,0
901.9186717312556,3,2,9,1
955.9629101263639,8,2663,1,0
314.6527506599755,4,483,4,0
888.5152686363725,18,2640,4,0
603.3399336029821,21,1431,1,0
826.880652381746,2,3175,1,0
984.0291500472538,20,3312,1,0
289.11703238092696,2,3337,2,0
961.1743499221853,5,33,2,0
390.09241300751796,9,2083,3,0
386.1263928321854,4,1273,2,0
341.0467171502512,2,3048,1,0
541.8661997402376,21,3122,3,0
154.9908981353086,23,280,1,0
554.1577738726531,6,2008,0,0
542.163107597594,21,2200,4,0
762.1399107922651,17,1683,0,0
833.816311975648,22,1575,1,0
441.0009089621116,7,701,2,0
303.03091610214227,0,3609,4,0
260.0755624197774,3,1780,2,0
195.42921286816707,23,2783,2,0
58.58993461682586,6,1019,4,0
343.1055308558786,13,1254,4,0
270.97744443865247,12,665,0,0
966.450968480541,9,2971,1,0
558.1511174237938,22,1312,2,0
347.92976199147705,17,1419,1,0
580.8871333927023,0,2501,1,0
140.05750464434982,3,2668,3,0
444.5997054530007,15,1057,0,0
626.6080870996427,15,1939,2,0
489.40893396065894,17,1387,4,0
402.37702185366993,7,1135,4,0
993.8545405107985,9,1145,1,0
880.4344473867781,15,2064,0,0
623.7825522012806,22,739,0,0
569.8079838211005,23,1547,2,0
621.0398193447595,10,2763,2,0
202.11079571461082,5,2762,1,0
395.7426055210543,0,2146,1,0
40.420073358008416,11,2164,1,0
476.07049144933984,5,3013,3,0
543.4815593737055,12,1495,0,0
228.52198636710636,16,1463,1,0
964.0648183183482,0,3353,0,0
909.5451563263048,7,349,4,0
722.42109222045,21,232,4,0
533.8532421365973,7,1997,0,0
870.0991904880373,23,3183,4,0
609.33989974918,10,26,9,1
790.7192844806101,13,3084,4,0
125.69599315288146,23,3032,2,0
794.4164518868561,9,3560,2,0
276.4918006831056,14,1557,0,0
877.2134904371708,6,2687,0,0
944.0980517315725,6,2333,3,0
149.64717343571053,9,1971,2,0
463.2129294603281,3,1657,0,0
981.0063907845224,17,2684,2,0
483.92402853717346,9,1943,3,0
863.6839749920306,18,545,0,0
589.1427906091885,13,392,0,0
375.95457801168226,12,1194,0,0
286.49777197034433,14,2125,0,0
204.0198679950012,15,1989,1,0
762.0363931863195,1,297,2,0
387.15396631620484,3,2378,2,0
511.7641867385504,20,1087,2,0
492.83315452118075,17,270,3,0
577.7017502038981,16,2264,1,0
865.7115684789277,9,3262,2,0
980.758604239846,20,1099,2,0
408.17662436524313,8,1710,0,0
827.6914031841968,14,510,0,0
764.7632668600629,11,2627,0,0
573.9554225041177,20,1117,2,0
956.0910964683212,8,1077,0,0
201.2740410128744,13,496,2,0
110.15494609931179,12,2996,3,0
854.1080049884667,5,94,3,0
439.71066681711454,18,625,4,0
847.1218853528534,3,229,1,0
893.1971149902195,19,2298,0,0
63.395136025452366,16,1415,0,0
684.1482603669356,18,15,5,1
448.87073631405275,2,980,1,0
510.922056515228,13,2230,4,0
626.9659185821171,16,267,1,0
926.4562241233567,12,1004,2,0
20.096978335334267,8,281,0,0
477.36662484949926,0,962,1,0
688.0343203881301,16,2715,2,0
722.9842507405302,15,1107,1,0
692.8398991055709,17,1210,2,0
135.30069427871373,1,3639,3,0
300.09619278330956,13,2579,2,0
359.35680989159647,21,1372,4,0
804.6327704718254,22,423,2,0
279.4811125421385,16,3029,1,0
211.49425890333598,2,2006,3,0
957.490571019058,1,454,3,0
9.85442182835543,7,2315,2,0
997.8230348262962,1,507,1,0
677.1444775585383,1,1166,3,0
828.640830149668,8,316,2,0
295.324776949847,19,1700,2,0
15.300962389392918,20,764,2,0
738.1316490429685,5,1256,3,0
834.3104524036751,11,3369,0,0
740.7356558215656,8,898,1,0
143.70743701353777,6,953,4,0
753.6744943347121,11,2923,4,0
769.1538593255333,4,1596,1,0
658.8819751543848,15,2964,0,0
766.3498168627906,4,2070,1,0
846.0755182380544,11,384,2,0
613.9905101232209,23,3198,1,0
89.51610925570938,19,103,1,0
488.14018185754367,8,900,3,0
78.57168533693346,22,2781,4,0
408.1354880013984,6,110,4,0
407.699382636502,18,3642,2,0
66.94383429610134,19,3544,2,0
349.47171343550986,22,3137,3,0
111.88710069252352,10,1496,2,0
808.426974799213,20,3642,0,0
947.7403379385063,11,670,3,0
73.24415878268067,2,3148,3,0
955.1600920844097,16,3091,1,0
523.0540227374084,6,384,1,0
300.26611227592,21,2021,0,0
77.78521320088734,9,2238,3,0
501.12364380234743,22,762,3,0
794.7210289462579,14,2408,1,0
707.3793907894315,1,2923,4,0
51.17578545250979,12,886,4,0
73.82893353253561,3,3524,1,0
403.47040935000445,17,2127,2,0
295.99520355389535,23,2644,3,0
233.1519387329918,22,3244,0,0
281.72349440980486,0,1236,4,0
803.6792605535877,1,2934,2,0
929.298825578222,1,1015,3,0
405.69759183303887,3,1469,2,0
906.2048911303646,2,2197,3,0
322.1742055466341,16,10,3,0
476.9605493574478,13,1566,1,0
226.80296881818373,1,792,1,0
640.8355661336682,15,1968,0,0
979.002134059634,10,1079,0,0
603.8896029473352,12,2920,2,0
358.4562700294353,0,1663,1,0
648.1696285445379,22,2228,3,0
123.79775778692218,1,744,1,0
888.7704211851333,1,2429,3,0
503.5808668290565,20,3494,1,0
449.9003922976024,4,451,3,0
586.2789236650657,3,1117,2,0
625.159078926613,11,3592,1,0
72.70403042028651,2,3485,4,0
682.934604002179,19,2442,4,0
242.68974863521404,9,3013,3,0
714.2386798740832,19,1355,2,0
822.7122595898126,17,1732,3,0
804.1545490449678,20,2481,2,0
552.9484664404812,20,3002,0,0
520.6497224184404,20,1187,1,0
143.7330853780723,9,2994,2,0
775.5708042527325,0,3112,3,0
272.13797106626765,5,2814,0,0
497.19872739512857,10,908,3,0
284.9898188345892,1,2133,4,0
134.69453463669345,6,2832,4,0
629.9281391948448,19,1749,1,0
55.27770278808092,20,2864,1,0
748.8965888920737,20,1115,0,0
318.26920846585557,20,1508,4,0
1.1345583114808346,17,3457,2,0
511.61801009799257,20,3265,4,0
47.80505661907552,18,1277,1,0
276.8933882630786,3,1814,3,0
707.2695109682604,12,1679,0,0
63.626932000244,17,1268,4,0
839.4991538636464,19,2755,2,0
4.816102735924525,23,2318,2,0
247.57704533270035,12,2889,2,0
741.1631520959194,18,3091,0,0
316.95387957957746,16,1064,2,0
102.79049567794752,0,1634,2,0
360.87368488162747,5,2564,4,0
271.122893098141,18,1057,0,0
842.8691902583944,19,450,3,0
314.034569667558,0,3611,3,0
789.1435393042312,7,2733,2,0
891.980272665924,16,1873,1,0
434.383602156953,20,625,0,0
910.0332007105376,21,1970,1,0
377.94073590922966,14,885,0,0
964.1143380736181,17,319,0,0
90.20023500104736,6,3196,4,0
687.3322472367395,15,1396,2,0
494.32022641647177,6,1375,4,0
388.2611566501914,16,1347,1,0
633.0791668698523,3,488,1,0
704.1532345426969,11,451,3,0
5.3589063806587784,12,353,4,0
167.7861356584515,3,1140,4,0
713.3330045836843,20,3003,4,0
666.7190281646283,0,3085,3,0
966.0814576235485,0,1941,4,0
761.2767524605322,6,2368,4,0
950.8219350236067,8,3237,4,0
702.8379610332721,0,2133,4,0
298.75415643080373,15,248,1,0
106.25955732860562,17,3504,2,0
782.0420394815907,21,568,1,0
644.50507225444,14,684,4,0
49.137826380902936,5,644,0,0
360.69041543507734,1,479,0,0
956.8430156688019,8,2761,3,0
500.90074456449105,3,368,1,0
433.29640688368494,12,1845,3,0
735.8739903991349,22,9,5,1
739.439982312547,21,24,5,1
369.3384636939304,10,1369,1,0
370.44344273118946,12,2227,2,0
53.30266516728493,10,3497,1,0
767.8000608894004,18,3613,3,0
417.0879274719751,7,1467,4,0
822.3577069296068,6,1843,3,0
850.4976531187755,15,3378,1,0
212.7820606439594,2,2415,0,0
657.6961286879584,16,1060,1,0
472.80952235881875,17,2511,2,0
880.2765811835636,14,1645,4,0
216.52493849727767,16,828,4,0
678.1353871097342,10,1170,3,0
608.1443701304698,4,1812,1,0
296.0061760942609,15,1925,0,0
137.46430274752143,14,2194,2,0
651.9881207167992,9,2428,3,0
738.8588606741984,13,168,1,0
316.3117164195867,1,3347,0,0
645.1877714182915,15,87,1,0
395.73577670389176,18,154,0,0
713.4936763993351,7,2545,1,0
200.01605961915905,14,315,1,0
890.3247876335382,9,1855,3,0
288.12218686911416,4,723,1,0
368.4182017683967,19,1982,1,0
59.03386012826944,15,3632,3,0
112.40070010895512,20,1854,3,0
516.3460408096158,21,3346,4,0
268.3250840512435,11,1730,4,0
835.6447455164522,22,2812,3,0
15.678695266298888,12,2310,2,0
379.71495462326425,8,2535,0,0
338.0082012223236,16,2502,3,0
20.308303286683433,19,2491,4,0
125.2440306015097,11,3334,1,0
414.22903224371663,4,2591,3,0
493.37171986299916,23,1129,3,0
404.8854575076142,11,2024,4,0
531.4067407336818,0,350,4,0
595.5365432307758,19,824,2,0
10.913897306707796,15,438,4,0
464.63106429405036,11,2005,4,0
963.5357416467007,8,169,4,0
519.5132478494191,12,3415,1,0
677.8647251914942,16,3302,3,0
312.55199405896633,16,23,3,0
774.2173867746097,3,3036,4,0
773.148560394239,13,2724,2,0
521.7747516064848,18,281,4,0
976.0378094559344,6,3591,2,0
126.42466454789073,2,2770,3,0
17.930717224691413,0,2301,2,0
770.3880535453388,11,404,2,0
807.3483818275176,14,2181,0,0
121.08702189145566,10,3346,2,0
266.3172501256475,9,2666,2,0
18.53481100326228,1,232,1,0
294.01530216978415,3,2593,3,0
773.3687320447528,16,79,4,0
518.4425671848663,16,1059,0,0
348.7474975751198,7,2543,2,0
372.36755561142394,22,1134,1,0
2.352272089752686,13,1345,1,0
300.5007270376707,23,3647,4,0
646.8122828962926,3,2376,4,0
974.2202493725407,5,3015,3,0
847.2137661569157,18,2738,2,0
24.571369680883596,23,2432,1,0
898.6620440701645,3,1388,0,0
783.4152148853273,2,3304,3,0
669.2227768312262,19,27,6,1
458.5377632445679,5,1438,4,0
398.6072876615483,22,3366,2,0
303.6128131043594,6,547,4,0
555.0911919063683,13,3,5,1
229.00712813020542,11,3246,0,0
247.3570313430466,15,2440,3,0
484.5929926404914,19,3174,4,0
747.6969621900973,7,1317,0,0
474.3360185695487,22,1109,1,0
58.78660499771345,1,909,0,0
957.8320111872157,12,1225,0,0
942.7815947750181,7,685,0,0
785.40435360526,20,2589,4,0
991.3365736626564,19,2345,1,0
544.9378504674627,15,2104,3,0
631.5184617769842,3,20,7,1
76.52943557613402,15,3088,4,0
366.31506751310997,19,1676,4,0
226.15588673875908,5,2114,3,0
196.63725105013577,3,958,2,0
141.6621459437834,15,1683,1,0
622.7912279244307,22,3544,1,0
781.5405338915577,22,1933,0,0
578.7201010209403,20,1605,2,0
147.81574687862147,12,3095,1,0
811.3126461635375,4,702,0,0
636.3187524565648,14,2808,2,0
388.77754042086855,7,2534,4,0
674.4561652405268,6,3487,0,0
260.64507426359,13,821,2,0
345.8470162857163,6,888,3,0
917.5683572888582,21,1920,1,0
291.214001165749,6,1329,0,0
470.5182798897787,22,2225,4,0
890.2509962586187,17,2243,0,0
708.0136289172599,9,3085,1,0
63.14102293853805,17,876,1,0
148.15574123469136,13,166,2,0
8.833749181144901,9,1174,4,0
631.2908684389342,6,3413,2,0
448.2257519850079,6,557,4,0
135.14057605137324,6,1198,0,0
957.9761869357137,4,2215,0,0
530.1300642216743,0,709,2,0
242.6514008187763,13,718,3,0
501.10296758355287,17,1604,1,0
679.9407124023727,12,2145,2,0
77.16297875559091,7,2727,2,0
275.4291112328441,7,2452,0,0
807.1585253931096,9,1101,1,0
460.20520553225856,16,2020,2,0
547.0305648902626,5,1261,0,0
979.7473139584952,14,1,9,1
44.85604270036211,14,2184,2,0
166.58403004033576,15,2937,2,0
446.096097103149,7,2929,0,0
209.97627994251988,18,2415,2,0
50.929049631019055,19,2596,1,0
843.8060143877719,14,2950,0,0
981.2113366349517,2,2296,0,0
793.3497311227427,5,2814,2,0
853.9311367829623,7,1238,2,0
242.73515318672833,15,2118,2,0
960.6663485376865,14,746,1,0
197.72877874897495,12,3044,0,0
951.4783805514704,19,2377,3,0
994.8244746719851,14,3088,1,0
712.0110829403027,17,3559,1,0
981.1625880600301,12,1198,0,0
569.9702397875366,23,699,3,0
260.2822413929143,7,2854,0,0
437.5588897799552,13,2322,1,0
593.9673744434072,10,524,2,0
74.00848046498797,5,1846,0,0
622.7209213526288,23,2267,0,0
981.1966589255322,0,1024,2,0
190.9175421339439,1,2561,3,0
792.8025211720949,12,3471,3,0
907.9908949858398,0,3183,0,0
943.7578912274006,23,2011,2,0
960.1754688010418,23,464,0,0
521.9381790827505,3,1665,2,0
977.3306000835122,23,3165,1,0
757.5528969273045,22,451,2,0
162.50976480072492,1,1420,0,0
477.423206361502,20,1916,4,0
718.612844196632,19,924,3,0
248.09297550326426,15,3623,0,0
640.9745683653384,2,2981,2,0
666.9338785675726,16,2527,2,0
163.5370440647573,4,316,3,0
565.5202271403035,7,671,0,0
771.8552840676291,11,698,4,0
499.396768871406,22,993,1,0
13.091013659331319,11,1377,4,0
10.029430610212884,0,2816,1,0
357.6723146260422,0,1263,1,0
926.2678743633502,14,1128,0,0
229.44810282400516,16,907,1,0
634.7293251828155,1,2926,2,0
222.85379482262726,16,1053,1,0
322.34831966988907,19,89,1,0
848.1940475118824,8,2423,3,0
729.132580827677,11,3469,3,0
96.30387803589741,3,1587,0,0
429.2733189654472,12,364,0,0
30.140593881619203,3,2195,2,0
481.409256456406,6,314,3,0
662.7715776893671,13,548,4,0
119.38412097455341,8,796,0,0
289.5960539702565,22,3524,0,0
398.43878887665477,0,2947,3,0
919.6114936313937,0,1530,3,0
993.261760407541,19,1510,2,0
45.86638769662024,3,2149,3,0
761.2469155718967,0,107,1,0
372.3523423359409,21,857,4,0
393.06572804325054,9,2985,1,0
754.5107083736757,1,291,1,0
918.5080057132633,20,1373,1,0
950.9776659080459,23,617,0,0
577.5454634522824,14,1757,1,0
357.7640381412023,2,2636,0,0
787.7615367729205,22,1251,3,0
251.75038187903795,8,2644,4,0
564.5099548046843,16,977,4,0
359.2198830633483,20,2037,1,0
656.9744426341682,12,1612,4,0
241.1585139806134,2,1791,0,0
192.40135278909094,3,3122,3,0
918.3208475887617,3,868,1,0
102.70187926658737,10,3018,2,0
506.4519498271967,6,2770,4,0
221.6319301800459,10,158,4,0
39.89103336234178,23,328,1,0
36.98279947313497,10,3149,4,0
176.0465503337215,9,2783,4,0
866.9035841514942,4,2681,2,0
283.19626523304964,12,1478,0,0
950.5087114047204,11,3382,1,0
582.0406706962043,9,2375,1,0
437.17757557899733,6,2556,2,0
580.5087458347851,18,870,2,0
517.1816868410415,18,1131,0,0
759.0174775035679,18,241,3,0
283.2135699068794,11,2483,1,0
353.6973412087021,19,3100,4,0
894.2002082307175,21,2752,0,0
946.510056637255,14,3321,1,0
942.8196516907838,4,17,5,1
420.0285459633563,23,1749,3,0
780.5851375038748,13,1557,1,0
476.8593975677977,11,3544,4,0
498.0423122939561,20,1691,1,0
205.47542894822666,10,1563,0,0
591.539172955258,4,2637,3,0
186.94976185559457,15,413,0,0
686.4765279133823,17,2,6,1
855.1751714183152,11,569,2,0
207.86873340164436,4,1655,0,0
72.08712688825938,15,3237,3,0
69.93858502020349,11,3037,4,0
735.2747620829772,22,2,7,1
507.41351752387277,1,3120,0,0
410.0026597452013,5,2532,1,0
811.0677024269105,22,3230,2,0
835.9901019826056,20,2716,3,0
332.858842082489,3,151,1,0
693.9244394163214,12,2273,3,0
771.3516930360347,9,1284,1,0
654.9960361790886,16,3459,4,0
152.44347972529928,13,256,3,0
876.00720043354,23,2109,1,0
539.5554581832727,14,1796,3,0
283.18995394363367,7,2444,2,0
425.80295725225625,22,1421,3,0
38.533519308508474,23,1186,3,0
128.73893442119515,17,2428,1,0
765.781203765345,2,3515,3,0
1.0116231206107749,16,349,4,0
417.1492626538099,23,2079,0,0
522.9876709045028,23,2119,2,0
55.579785580971325,6,397,1,0
973.1050848093605,12,3510,3,0
226.89920591842227,15,2050,3,0
304.8945209166446,4,2977,3,0
304.6385697427723,3,2610,2,0
231.18624545523255,9,1159,0,0
2.4723482642251047,12,146,4,0
729.6154492939083,9,2227,4,0
966.878654299486,13,264,1,0
225.06918980176002,21,1335,0,0
663.384144611619,11,204,0,0
742.1544306317564,0,1835,2,0
848.5769537114342,20,2747,3,0
423.2065678165955,19,3102,0,0
303.62797473478884,19,2107,3,0
325.9698388890081,6,3081,2,0
712.9087117654143,8,988,1,0
816.9626870391304,7,1348,1,0
182.43235378884606,12,2215,3,0
371.57006714960744,13,1361,3,0
902.0382565524009,11,2955,0,0
806.8868261750445,7,3451,2,0
984.8735443597134,20,2946,1,0
754.4940114223987,21,2839,0,0
393.80200582689434,17,1727,4,0
591.0471961606431,15,2290,0,0
661.353239993073,10,1981,3,0
79.37736050080683,15,1690,4,0
544.9524621447612,13,908,0,0
709.611507644137,2,1184,2,0
168.15398269705932,20,2825,1,0
780.8510857081316,1,1259,4,0
584.1890077335976,2,1477,2,0
952.2695639118971,3,199,0,0
43.3798759086848,21,1501,3,0
266.0608114179115,4,1057,3,0
601.9523254205243,9,2456,2,0
297.2633522937248,19,1113,3,0
714.709739907171,1,2269,1,0
759.2462772394091,11,3141,2,0
103.41344810240798,4,3366,2,0
514.3406097425609,4,1261,3,0
509.38166503546483,22,1184,2,0
369.9114894453255,0,1856,0,0
701.1681718871075,3,6,7,1
827.6788135533479,20,2836,4,0
697.5121725277271,23,1314,3,0
714.6123090992626,11,1903,1,0
462.254427669306,11,2602,1,0
921.0735265754793,15,578,3,0
694.9008318260321,23,2581,3,0
729.2520805941606,16,335,2,0
861.829212883558,20,1021,1,0
274.7975177528488,9,3574,4,0
807.2638329628363,16,2294,3,0
196.04536235353555,16,1347,4,0
345.99661029264297,17,1963,4,0
336.27484381557286,1,611,1,0
978.5469429207515,3,329,4,0
856.6806865241789,18,547,2,0
701.4686917286695,10,339,2,0
727.3297048537747,16,3243,1,0
562.5107216081685,11,3182,2,0
947.1435764414106,1,3042,3,0
496.7624941294792,5,807,1,0
381.13719216002465,8,1034,4,0
163.8723015946594,4,3274,3,0
786.4194466087969,19,3329,1,0
734.7094881435158,20,3334,4,0
384.9706834856108,8,2741,4,0
26.16822054527013,22,430,4,0
839.1583303902927,7,1531,4,0
12.406565470619558,19,3138,4,0
703.9960798494219,7,806,1,0
970.286852616331,21,1697,2,0
438.22366682005526,20,2660,4,0
235.73843159095682,22,1613,3,0
705.1661390333384,5,2083,1,0
817.3110138735696,2,1999,0,0
546.8838857617694,4,557,2,0
967.06823998089,8,1686,3,0
52.61705293630314,6,491,4,0
505.2908027062236,3,1604,1,0
718.7354933752275,6,254,1,0
862.7778306780298,4,17,4,0
180.07635629588225,10,261,3,0
800.2034782819177,14,1849,1,0
553.1543686428267,1,1280,2,0
397.15712830797327,12,2776,3,0
132.58331355051448,21,1887,4,0
865.4304631500034,15,1448,3,0
158.11593497153564,6,501,3,0
310.4780713498901,7,1016,0,0
290.75548643047443,5,2334,4,0
871.5426201566635,23,2055,2,0
673.0302912146891,6,3569,4,0
796.8847157941809,17,1223,0,0
251.21743089370648,21,2707,4,0
625.2492255073919,21,2985,4,0
572.1742371606049,19,2040,2,0
832.9975464114829,6,3490,0,0
906.1809734207793,2,1686,4,0
13.14461470590942,4,2100,4,0
674.3458991397339,0,2291,1,0
52.78396332060929,14,1243,4,0
549.3098064122786,2,2566,2,0
288.34509631463453,7,3018,1,0
917.8339033585614,8,7,6,1
353.6055449489042,14,3423,3,0
621.6711566005605,9,921,2,0
334.71591570310045,1,66,0,0
540.4358342129177,19,28,5,1
791.9042047587338,4,8,6,1
69.28484710964865,18,1818,0,0
783.9760826416232,12,2949,2,0
286.47256626811327,10,214,1,0
433.3341127196634,0,2116,2,0
685.7584393386796,21,2807,2,0
333.1237009915633,14,2914,1,0
57.529070490568905,17,327,4,0
374.5471259658008,15,1074,2,0
944.5041341116091,8,1041,1,0
642.0926629012596,0,523,2,0
671.8076695185397,10,3378,4,0
632.6498714840022,8,3464,1,0
199.79314682047735,22,988,0,0
418.91553023817784,10,3196,0,0
751.1888585649549,12,1004,0,0
102.27152465560599,1,504,3,0
278.57492331362255,13,1249,2,0
277.04278935738773,5,756,2,0
432.5869086669115,7,1342,1,0
980.3883722012429,17,2521,3,0
68.43504413713812,15,1868,2,0
519.1822933862144,20,1915,1,0
180.18531733019825,11,2906,4,0
970.7058688643344,10,2589,2,0
114.19020122273673,5,1382,2,0
404.1974013592297,2,1507,4,0
738.1470998497716,13,2917,4,0
704.8498735994178,1,2926,2,0
423.3059082570383,10,2988,4,0
347.1776437847655,21,2925,1,0
398.2147661743177,2,1453,2,0
265.0119868954806,17,2845,2,0
206.12760576809302,0,1521,0,0
483.5566578613311,23,2520,2,0
269.26522231153973,0,1595,0,0
288.17420323235285,11,2886,4,0
657.0993074110825,14,1888,4,0
968.5687943681924,4,1324,1,0
604.0335633588157,5,2132,0,0
77.90248759790131,15,2425,2,0
76.50803024021292,11,3385,0,0
951.4717976247204,11,1653,4,0
297.9934995170263,2,1344,4,0
92.97491909639295,22,2252,1,0
599.4455425632311,1,1379,4,0
624.0251295119758,6,1009,0,0
648.8563152985695,1,1318,2,0
268.1346258296838,20,2552,2,0
16.09557353026056,6,3217,0,0
965.0503540850174,10,539,1,0
251.6421526454114,10,17,2,0
676.3502617644949,13,575,0,0
706.9232400088308,2,1803,0,0
610.3974096624062,13,2624,4,0
978.7174514027292,10,15,5,1
271.8251575103017,3,1063,1,0
598.0706144200004,16,130,1,0
866.2295379780799,15,2163,1,0
946.7869951944722,2,1474,0,0
106.79989859935387,9,950,0,0
155.67378398512213,20,1069,4,0
944.7915225242966,14,216,2,0
736.7986931064578,7,1624,1,0
883.1108310049433,17,2896,3,0
203.4300015012078,2,1439,1,0
587.9982852382925,6,2737,4,0
701.4384548230562,9,1003,0,0
680.4317735615257,19,2313,4,0
408.7435391758314,8,1947,4,0
16.37949679961717,13,1464,4,0
583.3431307474589,22,617,3,0
253.84843764042915,13,3453,3,0
450.80399189674745,10,1870,1,0
957.6234340687336,0,301,0,0
399.63628232479226,3,985,4,0
839.9618050577623,5,1195,2,0
189.35206514350187,21,406,1,0
672.7880375270038,21,3427,1,0
977.0299474845045,4,161,4,0
102.79120777206386,2,1819,1,0
9.31162228496482,1,1576,4,0
434.1492098399817,2,26,1,0
93.53285756831583,8,83,0,0
748.6359653265552,18,173,1,0
914.6341151847104,18,999,1,0
434.5869517360501,16,1709,2,0
259.45293051328554,17,2842,0,0
434.96891568760316,10,3142,0,0
723.724370032151,11,2883,0,0
10.045107418790607,2,6,1,0
589.8645354952125,17,2844,3,0
613.6783932024916,23,3267,1,0
638.0505586490395,5,525,4,0
242.78005790089634,6,2111,2,0
714.3386706547486,0,3085,0,0
92.30009484544463,5,2046,4,0
200.071066130334,17,761,4,0
877.5925766078275,12,205,3,0
738.9844275758398,21,897,0,0
14.731808457333907,18,1789,1,0
249.1278841094304,6,2088,0,0
215.1920765101714,18,1189,2,0
271.5355217089356,8,3103,0,0
248.31221050960653,2,2036,4,0
63.46376944710289,22,1553,4,0
459.48157608022353,11,877,1,0
733.000741311379,19,825,1,0
607.124992992719,23,2957,1,0
673.1987969294817,17,2446,2,0
82.06802935770291,7,1483,0,0
951.5392194666105,8,1817,3,0
838.6533420091818,12,3295,0,0
805.285228177167,7,2682,1,0
823.1608212367257,21,1102,2,0
932.7777976246285,9,839,0,0
544.709712147584,16,600,4,0
201.08173584975827,6,2673,0,0
737.6547900255725,16,9,6,1
743.1386121742711,22,938,0,0
738.1794759606714,17,2932,0,0
618.1505978425646,23,1,8,1
69.39026061424448,1,425,1,0
371.7418254916977,2,2435,4,0
920.8458418548939,18,3311,2,0
584.8644608476686,0,3052,3,0
538.7936113124578,20,2906,4,0
269.5846608678113,20,2671,1,0
369.0804709966623,9,2138,4,0
895.4507430640161,20,2433,2,0
666.7965844793089,13,3211,4,0
787.5996397255806,12,997,1,0
454.8910776445875,8,2695,1,0
630.6169722367017,5,3596,3,0
249.13522513446432,5,1268,2,0
705.7553694532028,18,3577,3,0
428.17373236963397,20,422,0,0
443.1029692999308,9,1206,1,0
649.6730022523047,22,3267,3,0
936.3443408474577,2,2922,1,0
64.9423402620123,17,1658,1,0
824.9184941096606,20,2101,0,0
293.09072730178093,18,3034,1,0
444.4755350518714,4,1014,3,0
22.891415446233946,10,685,2,0
301.74503175647874,9,2227,4,0
503.12861138750037,16,293,3,0
57.119901270091574,3,2423,0,0
491.604633653782,20,3131,4,0
927.1835182295689,17,1078,1,0
106.28782488969742,17,3317,3,0
764.6762873474288,0,3221,4,0
410.26138232261667,13,2844,3,0
655.5185408098137,7,3440,1,0
260.97636138724414,1,16,3,0
160.33277027881692,18,176,0,0
161.3021516569552,14,1564,4,0
71.4214536975015,1,1430,4,0
186.46105819634178,3,1491,4,0
664.5551656039793,0,1904,3,0
881.8089212316645,18,129,1,0
814.3115599055707,20,3295,3,0
618.0495950044659,9,24,8,1
111.32143154769157,0,1268,4,0
289.89825884965387,19,426,1,0
310.4970684471465,21,2402,2,0
250.7069894512236,14,750,1,0
515.4906540500134,3,744,3,0
536.0182610647929,6,3398,0,0
357.5290891959391,6,1027,1,0
354.4353695776996,21,479,4,0
828.7270423081753,17,976,0,0
789.5035554713659,12,3153,2,0
308.4880358490649,9,44,2,0
913.874655429386,23,2203,0,0
952.8622019855035,7,947,2,0
327.4157994880108,9,1560,0,0
355.0705238442618,13,1940,3,0
506.1285192685369,13,2976,0,0
941.1796917211399,19,99,3,0
876.4431137091692,21,3469,4,0
103.46539462100621,10,171,4,0
393.3380125281448,5,148,2,0
553.817818560022,20,2171,0,0
503.6293400789885,0,112,3,0
194.66920486895577,18,1023,4,0
858.9579543969866,6,3060,4,0
677.2638422138405,23,3202,4,0
838.0704664769518,17,68,2,0
858.9055150701228,2,828,4,0
748.607497812074,19,1753,1,0
439.7713906484676,10,2940,2,0
610.9362082604091,4,1632,0,0
161.20504071362342,18,3617,1,0
673.9717720574328,20,1310,2,0
180.07400248354148,23,3077,2,0
694.2556409196467,23,3190,3,0
230.3685625932147,1,2278,1,0
118.43374885006975,21,160,1,0
166.1192056528145,3,3366,1,0
2.9901430838511978,9,1785,4,0
719.0208782356767,1,1809,4,0
732.6686480093207,7,2234,0,0
515.4184165633462,0,1014,0,0
162.2014382543283,5,877,0,0
84.47078317317906,10,552,4,0
20.109837470849723,9,3296,3,0
166.5824287882555,12,1176,0,0
890.9646794481636,0,1164,2,0
242.2953048599801,1,1391,4,0
354.91705588999844,2,1152,3,0
106.24013899685185,8,3423,2,0
223.1389434434221,4,2195,2,0
519.7053462094249,9,1309,4,0
608.144930412557,9,1493,1,0
246.10696185204486,11,1242,3,0
58.67442706589209,17,436,4,0
391.64183625827127,20,732,1,0
234.9691675554078,20,1169,4,0
220.33436930657214,0,1865,4,0
959.9029399107418,2,1301,2,0
616.6841854397983,4,1778,4,0
557.3215647289238,16,60,1,0
416.3593284197986,7,1634,2,0
429.5153890967141,16,2891,1,0
541.3640988342428,8,3447,1,0
696.7333772290712,5,2452,2,0
702.4439500856477,16,2929,1,0
172.52221379774412,7,1138,0,0
500.61263932455034,20,1519,4,0
412.5461369390679,6,2663,2,0
870.6564393031148,6,336,2,0
631.787502297158,14,831,0,0
532.9715623495658,6,1593,0,0
116.27924753673845,21,285,0,0
